Id,Index,Offset,VariationId,BehaviorJudgeId,EzStateBehaviorType_old,RefType,ReferenceId,SfxVariationId,Stamina,Mp,Category,HeroPoint
0,0,0,2305,110,1,0,2305110,0,35,0,1,0
0,0,0,2305,200,1,0,2301200,0,25,0,11,0
0,0,0,2305,210,1,0,2301210,0,25,0,11,0
0,0,0,2305,220,1,0,2301220,0,25,0,11,0
0,0,0,2305,230,1,0,2301230,0,55,0,11,0
0,0,0,2305,240,1,0,2301240,0,0,0,11,0
0,0,0,2305,250,1,0,2301250,0,50,0,11,0
0,0,0,2305,300,1,0,2305300,0,38,0,11,0
0,0,0,2305,310,1,0,2305310,0,38,0,11,0
0,0,0,2305,320,1,0,2305320,0,38,0,11,0
0,0,0,2305,330,1,0,2305330,0,38,0,11,0
0,0,0,2305,400,1,0,2301400,0,20,0,2,0
0,0,0,2305,410,1,0,2300410,0,30,0,9,0
0,0,0,2305,420,1,0,2300420,0,30,0,9,0
0,0,0,2305,430,1,0,2300430,0,0,0,0,0
0,0,0,2305,440,1,0,2300440,0,0,0,0,0
0,0,0,2305,450,1,0,2300450,0,15,0,0,0
0,0,0,2305,490,1,0,2301490,0,25,0,12,0
0,0,0,2305,500,1,0,2301500,0,25,0,12,0
0,0,0,2305,505,1,0,2301505,0,25,0,12,0
0,0,0,2305,510,1,0,2301510,0,25,0,12,0
0,0,0,2305,515,1,0,2301515,0,5,0,12,0
0,0,0,2305,516,1,0,2301516,0,20,0,12,0
0,0,0,2305,520,1,0,2301520,0,25,0,1,0
0,0,0,2305,530,1,0,2301530,0,28,0,11,0
0,0,0,2305,540,1,0,2301540,0,30,0,1,0
0,0,0,2305,580,1,0,2305580,0,33,0,11,0
0,0,0,2305,600,1,0,2300600,0,0,0,0,0
0,0,0,2305,800,1,1,1000,0,0,30,1,0
0,0,0,2310,730,1,0,2310730,0,30,0,11,0
0,0,0,2310,735,1,1,100062800,0,20,0,11,0
0,0,0,2320,700,1,1,100021100,0,50,0,0,0
0,0,0,2340,700,1,0,2340700,0,5,0,0,0
0,0,0,2390,620,1,0,2390620,0,14,0,11,0
0,0,0,2390,621,1,0,2390621,0,14,0,11,0
0,0,0,2390,630,1,0,2390630,0,14,0,11,0
0,0,0,2390,631,1,0,2390631,0,14,0,11,0
0,0,0,2390,640,1,0,2390640,0,14,0,11,0
0,0,0,2390,641,1,0,2390641,0,14,0,11,0
0,0,0,2390,740,1,0,2390740,0,6,0,11,0
0,0,0,2390,741,1,0,2390741,0,6,0,11,0
0,0,0,2390,742,1,0,2390742,0,13,0,11,0
0,0,0,2390,743,1,0,2390743,0,13,0,11,0
0,0,0,2390,744,1,0,2390744,0,13,0,11,0
0,0,0,2390,745,1,0,2390745,0,13,0,11,0
0,0,0,2390,746,1,0,2390746,0,10,0,11,0
0,0,0,2390,747,1,0,2390747,0,10,0,11,0
0,0,0,2390,750,1,0,2390750,0,16,0,11,0
0,0,0,2390,751,1,0,2390751,0,16,0,11,0
0,0,0,2390,760,1,0,2390760,0,18,0,11,0
0,0,0,2390,761,1,0,2390761,0,18,0,11,0
0,0,0,2391,620,1,0,2391620,0,25,0,11,0
0,0,0,2391,630,1,0,2391630,0,25,0,11,0
0,0,0,2391,640,1,0,2391640,0,25,0,11,0
0,0,0,2391,720,1,0,2391720,0,40,0,11,0
0,0,0,2391,750,1,0,2391750,0,29,0,11,0
0,0,0,2391,760,1,0,2391760,0,29,0,11,0
0,0,0,2500,0,1,0,2500000,0,25,0,1,0
0,0,0,2500,1,1,0,2500001,0,0,0,1,0
0,0,0,2500,10,1,0,2500010,0,25,0,1,0
0,0,0,2500,20,1,0,2500020,0,25,0,1,0
0,0,0,2500,30,1,0,2500030,0,55,0,12,0
0,0,0,2500,40,1,0,2500040,0,0,0,12,0
0,0,0,2500,50,1,0,2500050,0,55,0,12,0
0,0,0,2500,100,1,0,2500100,0,40,0,1,0
0,0,0,2500,105,1,0,2500105,0,50,0,1,0
0,0,0,2500,110,1,0,2500110,0,40,0,1,0
0,0,0,2500,115,1,0,2500115,0,50,0,1,0
0,0,0,2500,200,1,0,2500200,0,30,0,11,0
0,0,0,2500,210,1,0,2500210,0,30,0,11,0
0,0,0,2500,220,1,0,2500220,0,30,0,11,0
0,0,0,2500,230,1,0,2500230,0,60,0,11,0
0,0,0,2500,240,1,0,2500240,0,0,0,11,0
0,0,0,2500,250,1,0,2500250,0,55,0,11,0
0,0,0,2500,300,1,0,2500300,0,43,0,11,0
0,0,0,2500,305,1,0,2500305,0,53,0,11,0
0,0,0,2500,310,1,0,2500310,0,43,0,11,0
0,0,0,2500,315,1,0,2500315,0,53,0,11,0
0,0,0,2500,400,1,0,2500400,0,25,0,2,0
0,0,0,2500,402,1,0,2500402,0,25,0,2,0
0,0,0,2500,404,1,0,2500404,0,25,0,2,0
0,0,0,2500,410,1,0,2500410,0,30,0,9,0
0,0,0,2500,420,1,0,2500420,0,30,0,9,0
0,0,0,2500,430,1,0,2500430,0,0,0,0,0
0,0,0,2500,440,1,0,2500440,0,0,0,0,0
0,0,0,2500,450,1,0,2500450,0,15,0,0,0
0,0,0,2500,470,1,0,2500470,0,30,0,12,0
0,0,0,2500,490,1,0,2500490,0,30,0,12,0
0,0,0,2500,500,1,0,2500500,0,30,0,12,0
0,0,0,2500,505,1,0,2500505,0,30,0,12,0
0,0,0,2500,510,1,0,2500510,0,30,0,12,0
0,0,0,2500,515,1,0,2500515,0,5,0,12,0
0,0,0,2500,516,1,0,2500516,0,25,0,12,0
0,0,0,2500,520,1,0,2500520,0,30,0,1,0
0,0,0,2500,530,1,0,2500530,0,33,0,11,0
0,0,0,2500,540,1,0,2500540,0,35,0,1,0
0,0,0,2500,580,1,0,2500580,0,38,0,11,0
0,0,0,2500,600,1,0,2500600,0,0,0,0,0
0,0,0,2500,610,1,0,2500610,0,0,0,0,0
0,0,0,2500,615,1,0,2500615,0,25,0,12,0
0,0,0,2500,699,1,0,3300699,0,12,0,0,0
0,0,0,2500,700,1,0,2500700,0,50,0,11,0
0,0,0,2500,710,1,0,2500710,0,60,0,11,0
0,0,0,2500,720,1,0,2500720,0,85,0,11,0
0,0,0,2501,100,1,0,2501100,0,40,0,1,0
0,0,0,2501,105,1,0,2501105,0,50,0,1,0
0,0,0,2501,110,1,0,2501110,0,40,0,1,0
0,0,0,2501,115,1,0,2501115,0,50,0,1,0
0,0,0,2501,300,1,0,2501300,0,43,0,11,0
0,0,0,2501,305,1,0,2501305,0,53,0,11,0
0,0,0,2502,0,1,0,2502000,0,25,0,1,0
0,0,0,2502,10,1,0,2502010,0,25,0,1,0
0,0,0,2502,20,1,0,2502020,0,25,0,1,0
0,0,0,2502,30,1,0,2502030,0,55,0,12,0
0,0,0,2502,40,1,0,2502040,0,0,0,12,0
0,0,0,2502,50,1,0,2502050,0,55,0,12,0
0,0,0,2502,100,1,0,2502100,0,40,0,1,0
0,0,0,2502,105,1,0,2502105,0,50,0,1,0
0,0,0,2502,110,1,0,2502110,0,40,0,1,0
0,0,0,2502,115,1,0,2502115,0,50,0,1,0
0,0,0,2502,200,1,0,2502200,0,30,0,11,0
0,0,0,2502,210,1,0,2502210,0,30,0,11,0
0,0,0,2502,220,1,0,2502220,0,30,0,11,0
0,0,0,2502,230,1,0,2502230,0,60,0,11,0
0,0,0,2502,240,1,0,2502240,0,0,0,11,0
0,0,0,2502,250,1,0,2502250,0,55,0,11,0
0,0,0,2502,300,1,0,2502300,0,43,0,11,0
0,0,0,2502,305,1,0,2502305,0,53,0,11,0
0,0,0,2502,310,1,0,2502310,0,43,0,11,0
0,0,0,2502,315,1,0,2502315,0,53,0,11,0
0,0,0,2502,400,1,0,2502400,0,25,0,2,0
0,0,0,2502,402,1,0,2502402,0,25,0,2,0
0,0,0,2502,404,1,0,2502404,0,25,0,2,0
0,0,0,2502,520,1,0,2502520,0,30,0,1,0
0,0,0,2502,530,1,0,2502530,0,33,0,11,0
0,0,0,2502,540,1,0,2502540,0,35,0,1,0
0,0,0,2502,580,1,0,2502580,0,38,0,11,0
0,0,0,2502,615,1,0,2502615,0,25,0,12,0
0,0,0,2502,700,1,0,2502700,0,50,0,11,0
0,0,0,2502,710,1,0,2502710,0,60,0,11,0
0,0,0,2503,100,1,0,2503100,0,40,0,1,0
0,0,0,2503,105,1,0,2503105,0,50,0,1,0
0,0,0,2503,110,1,0,2503110,0,40,0,1,0
0,0,0,2503,115,1,0,2503115,0,50,0,1,0
0,0,0,2503,200,1,0,2503200,0,25,0,11,0
0,0,0,2503,210,1,0,2503210,0,25,0,11,0
0,0,0,2503,220,1,0,2503220,0,25,0,11,0
0,0,0,2503,300,1,0,2503300,0,43,0,11,0
0,0,0,2503,305,1,0,2503305,0,53,0,11,0
0,0,0,2503,310,1,0,2503310,0,43,0,11,0
0,0,0,2503,315,1,0,2503315,0,53,0,11,0
0,0,0,2503,580,1,0,2503580,0,38,0,11,0
0,0,0,2504,0,1,0,2500000,0,25,0,1,0
0,0,0,2504,10,1,0,2500010,0,25,0,1,0
0,0,0,2504,20,1,0,2500020,0,25,0,1,0
0,0,0,2504,30,1,0,2500030,0,55,0,12,0
0,0,0,2504,40,1,0,2500040,0,0,0,12,0
0,0,0,2504,50,1,0,2500050,0,55,0,12,0
0,0,0,2504,100,1,0,2504100,0,40,0,1,0
0,0,0,2504,110,1,0,2504110,0,40,0,1,0
0,0,0,2504,120,1,0,2504120,0,40,0,1,0
0,0,0,2504,130,1,0,2504130,0,40,0,1,0
0,0,0,2504,200,1,0,2500200,0,30,0,11,0
0,0,0,2504,210,1,0,2500210,0,30,0,11,0
0,0,0,2504,220,1,0,2500220,0,30,0,11,0
0,0,0,2504,230,1,0,2500230,0,60,0,11,0
0,0,0,2504,240,1,0,2500240,0,0,0,11,0
0,0,0,2504,250,1,0,2500250,0,55,0,11,0
0,0,0,2504,300,1,0,2504300,0,43,0,11,0
0,0,0,2504,310,1,0,2504310,0,43,0,11,0
0,0,0,2504,320,1,0,2504320,0,43,0,11,0
0,0,0,2504,330,1,0,2504330,0,43,0,11,0
0,0,0,2504,400,1,0,2500400,0,25,0,2,0
0,0,0,2504,410,1,0,2500410,0,30,0,9,0
0,0,0,2504,420,1,0,2500420,0,30,0,9,0
0,0,0,2504,430,1,0,2500430,0,0,0,0,0
0,0,0,2504,440,1,0,2500440,0,0,0,0,0
0,0,0,2504,450,1,0,2500450,0,15,0,0,0
0,0,0,2504,490,1,0,2500490,0,30,0,12,0
0,0,0,2504,500,1,0,2500500,0,30,0,12,0
0,0,0,2504,505,1,0,2500505,0,30,0,12,0
0,0,0,2504,510,1,0,2500510,0,30,0,12,0
0,0,0,2504,515,1,0,2500515,0,5,0,12,0
0,0,0,2504,516,1,0,2500516,0,25,0,12,0
0,0,0,2504,520,1,0,2500520,0,30,0,1,0
0,0,0,2504,530,1,0,2500530,0,33,0,11,0
0,0,0,2504,540,1,0,2500540,0,35,0,1,0
0,0,0,2504,580,1,0,2500580,0,38,0,11,0
0,0,0,2504,600,1,0,2500600,0,0,0,0,0
0,0,0,2504,800,1,1,1040,0,0,20,1,0
0,0,0,2504,801,1,1,1050,0,0,40,1,0
0,0,0,2505,100,1,0,2505100,0,40,0,1,0
0,0,0,2505,105,1,0,2505105,0,50,0,1,0
0,0,0,2505,110,1,0,2505110,0,40,0,1,0
0,0,0,2505,115,1,0,2505115,0,50,0,1,0
0,0,0,2505,300,1,0,2505300,0,43,0,11,0
0,0,0,2505,305,1,0,2505305,0,43,0,11,0
0,0,0,2505,310,1,0,2505310,0,43,0,11,0
0,0,0,2505,315,1,0,2505315,0,43,0,11,0
0,0,0,2505,580,1,0,2505580,0,38,0,11,0
0,0,0,2507,0,1,0,2500000,0,25,0,1,0
0,0,0,2507,10,1,0,2500010,0,25,0,1,0
0,0,0,2507,20,1,0,2500020,0,25,0,1,0
0,0,0,2507,30,1,0,2500030,0,55,0,12,0
0,0,0,2507,40,1,0,2500040,0,0,0,12,0
0,0,0,2507,50,1,0,2500050,0,55,0,12,0
0,0,0,2507,100,1,0,2507100,0,40,0,1,0
0,0,0,2507,110,1,0,2507110,0,40,0,1,0
0,0,0,2507,200,1,0,2500200,0,30,0,11,0
0,0,0,2507,210,1,0,2500210,0,30,0,11,0
0,0,0,2507,220,1,0,2500220,0,30,0,11,0
0,0,0,2507,230,1,0,2500230,0,60,0,11,0
0,0,0,2507,240,1,0,2500240,0,0,0,11,0
0,0,0,2507,250,1,0,2500250,0,55,0,11,0
0,0,0,2507,300,1,0,2507300,0,43,0,11,0
0,0,0,2507,310,1,0,2507310,0,43,0,11,0
0,0,0,2507,400,1,0,2500400,0,25,0,2,0
0,0,0,2507,410,1,0,2500410,0,30,0,9,0
0,0,0,2507,420,1,0,2500420,0,30,0,9,0
0,0,0,2507,430,1,0,2500430,0,0,0,0,0
0,0,0,2507,440,1,0,2500440,0,0,0,0,0
0,0,0,2507,450,1,0,2500450,0,15,0,0,0
0,0,0,2507,490,1,0,2500490,0,30,0,12,0
0,0,0,2507,500,1,0,2500500,0,30,0,12,0
0,0,0,2507,505,1,0,2500505,0,30,0,12,0
0,0,0,2507,510,1,0,2500510,0,30,0,12,0
0,0,0,2507,515,1,0,2500515,0,5,0,12,0
0,0,0,2507,516,1,0,2500516,0,25,0,12,0
0,0,0,2507,520,1,0,2500520,0,30,0,1,0
0,0,0,2507,530,1,0,2500530,0,33,0,11,0
0,0,0,2507,540,1,0,2500540,0,35,0,1,0
0,0,0,2507,580,1,0,2500580,0,38,0,11,0
0,0,0,2507,600,1,0,2500600,0,0,0,0,0
0,0,0,2508,100,1,0,2508100,0,40,0,1,0
0,0,0,2508,105,1,0,2508105,0,50,0,1,0
0,0,0,2508,300,1,0,2508300,0,43,0,11,0
0,0,0,2508,305,1,0,2508305,0,53,0,11,0
0,0,0,2508,700,1,0,2508700,0,20,0,11,0
0,0,0,2508,701,1,0,2508701,0,30,0,11,0
0,0,0,2508,710,1,0,2508710,0,60,0,11,0
0,0,0,2508,711,1,0,2508711,0,15,0,9,0
0,0,0,2509,0,1,0,2500000,0,25,0,1,0
0,0,0,2509,10,1,0,2500010,0,25,0,1,0
0,0,0,2509,20,1,0,2500020,0,25,0,1,0
0,0,0,2509,30,1,0,2500030,0,55,0,12,0
0,0,0,2509,40,1,0,2500040,0,0,0,12,0
0,0,0,2509,50,1,0,2500050,0,55,0,12,0
0,0,0,2509,100,1,0,2500100,0,40,0,1,0
0,0,0,2509,110,1,0,2500110,0,40,0,1,0
0,0,0,2509,200,1,0,2500200,0,30,0,11,0
0,0,0,2509,210,1,0,2500210,0,30,0,11,0
0,0,0,2509,220,1,0,2500220,0,30,0,11,0
0,0,0,2509,230,1,0,2500230,0,60,0,11,0
0,0,0,2509,240,1,0,2500240,0,0,0,11,0
0,0,0,2509,250,1,0,2500250,0,55,0,11,0
0,0,0,2509,300,1,0,2509300,0,43,0,11,0
0,0,0,2509,320,1,0,2509320,0,43,0,11,0
0,0,0,2509,400,1,0,2500400,0,25,0,2,0
0,0,0,2509,410,1,0,2500410,0,30,0,9,0
0,0,0,2509,420,1,0,2500420,0,30,0,9,0
0,0,0,2509,430,1,0,2500430,0,0,0,0,0
0,0,0,2509,440,1,0,2500440,0,0,0,0,0
0,0,0,2509,450,1,0,2500450,0,15,0,0,0
0,0,0,2509,490,1,0,2500490,0,30,0,12,0
0,0,0,2509,500,1,0,2500500,0,30,0,12,0
0,0,0,2509,505,1,0,2500505,0,30,0,12,0
0,0,0,2509,510,1,0,2500510,0,30,0,12,0
0,0,0,2509,515,1,0,2500515,0,5,0,12,0
0,0,0,2509,516,1,0,2500516,0,25,0,12,0
0,0,0,2509,520,1,0,2500520,0,30,0,1,0
0,0,0,2509,530,1,0,2500530,0,33,0,11,0
0,0,0,2509,540,1,0,2500540,0,35,0,1,0
0,0,0,2509,580,1,0,2500580,0,38,0,11,0
0,0,0,2509,600,1,0,2500600,0,0,0,0,0
0,0,0,2509,800,1,1,1170,0,0,50,1,0
0,0,0,2510,700,1,0,2510700,0,50,0,11,0
0,0,0,2510,710,1,0,2510710,0,40,0,11,0
0,0,0,2510,715,1,1,100061700,0,20,0,11,0
0,0,0,2511,700,1,0,2511700,0,40,0,11,0
0,0,0,2511,705,1,1,100062700,0,20,0,11,0
0,0,0,2511,710,1,0,2511710,0,40,0,11,0
0,0,0,2511,715,1,1,100062710,0,20,0,11,0
0,0,0,2512,700,1,0,2512700,0,40,0,11,0
0,0,0,2512,705,1,1,100062900,0,20,0,11,0
0,0,0,2513,100,1,0,2513100,0,40,0,1,0
0,0,0,2513,105,1,0,2513105,0,40,0,1,0
0,0,0,2513,106,1,1,100063200,0,0,4,1,0
0,0,0,2513,110,1,0,2513110,0,40,0,1,0
0,0,0,2513,115,1,0,2513115,0,40,0,1,0
0,0,0,2513,116,1,1,100063210,0,0,4,1,0
0,0,0,2513,300,1,0,2513300,0,43,0,11,0
0,0,0,2513,305,1,0,2513305,0,43,0,11,0
0,0,0,2513,306,1,1,100063220,0,0,4,11,0
0,0,0,2513,310,1,0,2513310,0,43,0,11,0
0,0,0,2513,315,1,0,2513315,0,43,0,11,0
0,0,0,2513,316,1,1,100063230,0,0,4,11,0
0,0,0,2513,700,1,0,2513700,0,60,0,11,0
0,0,0,2513,705,1,1,100063240,0,0,0,11,0
0,0,0,2514,700,1,0,2514700,0,30,0,11,0
0,0,0,2514,705,1,1,100063400,0,20,0,11,0
0,0,0,2515,730,0,1,100063730,0,70,0,11,0
0,0,0,2515,731,0,1,100063731,0,0,0,11,0
0,0,0,2515,732,0,1,100063732,0,70,0,11,0
0,0,0,2515,740,0,1,100063740,0,70,0,11,0
0,0,0,2516,0,1,0,2516000,0,25,0,1,0
0,0,0,2516,10,1,0,2516010,0,25,0,1,0
0,0,0,2516,20,1,0,2516020,0,25,0,1,0
0,0,0,2516,30,1,0,2516030,0,55,0,12,0
0,0,0,2516,40,1,0,2516040,0,0,0,12,0
0,0,0,2516,50,1,0,2516050,0,55,0,12,0
0,0,0,2516,100,1,0,2516100,0,40,0,1,0
0,0,0,2516,105,1,0,2516105,0,50,0,1,0
0,0,0,2516,110,1,0,2516110,0,40,0,1,0
0,0,0,2516,115,1,0,2516115,0,50,0,1,0
0,0,0,2516,200,1,0,2516200,0,30,0,11,0
0,0,0,2516,210,1,0,2516210,0,30,0,11,0
0,0,0,2516,220,1,0,2516220,0,30,0,11,0
0,0,0,2516,230,1,0,2516230,0,60,0,11,0
0,0,0,2516,240,1,0,2516240,0,0,0,11,0
0,0,0,2516,250,1,0,2516250,0,55,0,11,0
0,0,0,2516,300,1,0,2516300,0,43,0,11,0
0,0,0,2516,305,1,0,2516305,0,53,0,11,0
0,0,0,2516,310,1,0,2516310,0,43,0,11,0
0,0,0,2516,315,1,0,2516315,0,53,0,11,0
0,0,0,2516,400,1,0,2516400,0,25,0,2,0
0,0,0,2516,402,1,0,2516402,0,25,0,2,0
0,0,0,2516,404,1,0,2516404,0,25,0,2,0
0,0,0,2516,470,1,0,2516470,0,30,0,12,0
0,0,0,2516,490,1,0,2516490,0,30,0,12,0
0,0,0,2516,500,1,0,2516500,0,30,0,12,0
0,0,0,2516,505,1,0,2516505,0,30,0,12,0
0,0,0,2516,510,1,0,2516510,0,30,0,12,0
0,0,0,2516,515,1,0,2516515,0,5,0,12,0
0,0,0,2516,516,1,0,2516516,0,25,0,12,0
0,0,0,2516,520,1,0,2516520,0,30,0,1,0
0,0,0,2516,530,1,0,2516530,0,33,0,11,0
0,0,0,2516,540,1,0,2516540,0,35,0,1,0
0,0,0,2516,580,1,0,2516580,0,38,0,11,0
0,0,0,2516,610,1,0,2516610,0,0,0,0,0
0,0,0,2516,615,1,0,2516615,0,25,0,12,0
0,0,0,2516,700,1,0,2516700,0,15,0,11,0
0,0,0,2516,705,1,0,2516705,0,85,0,11,0
0,0,0,2517,100,1,0,2517100,0,40,0,1,0
0,0,0,2517,105,1,0,2517105,0,50,0,1,0
0,0,0,2517,200,1,0,2517200,0,25,0,11,0
0,0,0,2517,210,1,0,2517210,0,25,0,11,0
0,0,0,2517,220,1,0,2517220,0,25,0,11,0
0,0,0,2600,0,1,0,2600000,0,42,0,12,0
0,0,0,2600,1,1,0,2600001,0,0,0,0,0
0,0,0,2600,10,1,0,2600010,0,42,0,12,0
0,0,0,2600,20,1,0,2600020,0,42,0,12,0
0,0,0,2600,30,1,0,2600030,0,72,0,12,0
0,0,0,2600,40,1,0,2600040,0,0,0,12,0
0,0,0,2600,50,1,0,2600050,0,72,0,12,0
0,0,0,2600,100,1,0,2600100,0,57,0,12,0
0,0,0,2600,105,1,0,2600105,0,67,0,12,0
0,0,0,2600,110,1,0,2600110,0,57,0,12,0
0,0,0,2600,115,1,0,2600115,0,67,0,12,0
0,0,0,2600,200,1,0,2600200,0,45,0,11,0
0,0,0,2600,210,1,0,2600210,0,45,0,11,0
0,0,0,2600,220,1,0,2600220,0,45,0,11,0
0,0,0,2600,230,1,0,2600230,0,75,0,11,0
0,0,0,2600,240,1,0,2600240,0,0,0,11,0
0,0,0,2600,250,1,0,2600250,0,72,0,11,0
0,0,0,2600,300,1,0,2600300,0,58,0,11,0
0,0,0,2600,305,1,0,2600305,0,68,0,11,0
0,0,0,2600,310,1,0,2600310,0,58,0,11,0
0,0,0,2600,315,1,0,2600315,0,68,0,11,0
0,0,0,2600,400,1,0,2600400,0,42,0,2,0
0,0,0,2600,402,1,0,2600402,0,42,0,2,0
0,0,0,2600,404,1,0,2600404,0,42,0,2,0
0,0,0,2600,406,1,0,2600406,0,0,0,2,0
0,0,0,2600,410,1,0,2600410,0,30,0,9,0
0,0,0,2600,420,1,0,2600420,0,30,0,9,0
0,0,0,2600,430,1,0,2600430,0,0,0,0,0
0,0,0,2600,440,1,0,2600440,0,0,0,0,0
0,0,0,2600,450,1,0,2600450,0,15,0,0,0
0,0,0,2600,470,1,0,2600470,0,47,0,12,0
0,0,0,2600,490,1,0,2600490,0,47,0,12,0
0,0,0,2600,500,1,0,2600500,0,10,0,12,0
0,0,0,2600,501,1,0,2600501,0,37,0,12,0
0,0,0,2600,505,1,0,2600505,0,10,0,12,0
0,0,0,2600,506,1,0,2600506,0,37,0,12,0
0,0,0,2600,510,1,0,2600510,0,10,0,12,0
0,0,0,2600,511,1,0,2600511,0,37,0,12,0
0,0,0,2600,515,1,0,2600515,0,10,0,12,0
0,0,0,2600,516,1,0,2600516,0,5,0,12,0
0,0,0,2600,517,1,0,2600517,0,37,0,12,0
0,0,0,2600,520,1,0,2600520,0,47,0,12,0
0,0,0,2600,530,1,0,2600530,0,50,0,11,0
0,0,0,2600,540,1,0,2600540,0,52,0,12,0
0,0,0,2600,580,1,0,2600580,0,55,0,11,0
0,0,0,2600,600,1,0,2600600,0,0,0,0,0
0,0,0,2600,610,1,0,2600610,0,0,0,0,0
0,0,0,2600,615,1,0,2600615,0,42,0,12,0
0,0,0,2600,700,1,0,2600700,0,100,0,11,0
0,0,0,2600,701,1,0,2600701,0,100,0,11,0
0,0,0,2600,702,1,0,2600702,0,20,0,11,0
0,0,0,2600,780,1,0,2600780,0,90,0,11,0
0,0,0,2600,790,1,0,2600790,0,0,0,0,0
0,0,0,2601,100,1,0,2601100,0,57,0,1,0
0,0,0,2601,105,1,0,2601105,0,67,0,1,0
0,0,0,2601,200,1,0,2601200,0,45,0,11,0
0,0,0,2601,210,1,0,2601210,0,42,0,11,0
0,0,0,2601,215,1,0,2601215,0,5,0,11,0
0,0,0,2601,220,1,0,2601220,0,45,0,11,0
0,0,0,2601,300,1,0,2601300,0,58,0,11,0
0,0,0,2601,305,1,0,2601305,0,68,0,11,0
0,0,0,2601,540,1,0,2601540,0,52,0,1,0
0,0,0,2601,580,1,0,2601580,0,55,0,11,0
0,0,0,2601,700,1,0,2601700,0,20,0,11,0
0,0,0,2601,705,1,0,2601705,0,90,0,11,0
0,0,0,2602,200,1,0,2602200,0,45,0,11,0
0,0,0,2602,210,1,0,2602210,0,42,0,11,0
0,0,0,2602,215,1,0,2602215,0,5,0,11,0
0,0,0,2602,220,1,0,2602220,0,45,0,11,0
0,0,0,2602,100,1,0,2602100,0,57,0,1,0
0,0,0,2602,105,1,0,2602105,0,67,0,1,0
0,0,0,2602,300,1,0,2602300,0,58,0,11,0
0,0,0,2602,305,1,0,2602305,0,40,0,11,0
0,0,0,2602,308,1,0,2602308,0,20,0,11,0
0,0,0,2602,309,1,0,2602309,0,0,0,11,0
0,0,0,2602,701,1,0,2602701,0,100,0,11,0
0,0,0,2603,100,1,0,2603100,0,57,0,1,0
0,0,0,2603,105,1,0,2603105,0,67,0,1,0
0,0,0,2603,300,1,0,2603300,0,58,0,11,0
0,0,0,2603,305,1,0,2603305,0,68,0,11,0
0,0,0,2603,540,1,0,2603540,0,52,0,1,0
0,0,0,2603,580,1,0,2603580,0,55,0,11,0
0,0,0,2603,800,1,0,2603800,0,15,0,11,0
0,0,0,2603,810,1,0,2603810,0,15,0,11,0
0,0,0,2603,820,1,0,2603820,0,30,0,11,0
0,0,0,2603,830,1,0,2603830,0,30,0,11,0
0,0,0,2603,835,1,0,2603835,0,0,0,0,0
0,0,0,2604,300,1,0,2604300,0,58,0,11,0
0,0,0,2604,305,1,0,2604305,0,68,0,11,0
0,0,0,2604,720,1,0,2604720,0,100,0,11,0
0,0,0,2604,725,1,1,100062600,0,0,0,11,0
0,0,0,2605,100,1,0,2605100,0,57,0,1,0
0,0,0,2605,105,1,0,2605105,0,67,0,1,0
0,0,0,2620,2,1,0,2620002,0,0,0,0,0
0,0,0,2620,3,1,0,2620003,0,0,0,0,0
0,0,0,2620,4,1,0,2620004,0,0,0,0,0
0,0,0,2620,620,1,0,2620620,0,28,0,11,0
0,0,0,2620,621,1,0,2620621,0,14,0,11,0
0,0,0,2620,622,1,0,2620622,0,0,0,1,0
0,0,0,2620,630,1,0,2620630,0,28,0,11,0
0,0,0,2620,631,1,0,2620631,0,14,0,11,0
0,0,0,2620,640,1,0,2620640,0,28,0,11,0
0,0,0,2620,641,1,0,2620641,0,14,0,11,0
0,0,0,2620,701,1,0,2620701,0,0,0,11,0
0,0,0,2620,750,1,0,2620750,0,31,0,11,0
0,0,0,2620,751,1,0,2620751,0,31,0,11,0
0,0,0,2620,760,1,0,2620760,0,33,0,11,0
0,0,0,2620,761,1,0,2620761,0,33,0,11,0
0,0,0,2610,0,1,0,2610000,0,42,0,1,0
0,0,0,2610,1,1,0,2610001,0,0,0,0,0
0,0,0,2610,10,1,0,2610010,0,42,0,1,0
0,0,0,2610,20,1,0,2610020,0,42,0,1,0
0,0,0,2610,30,1,0,2610030,0,72,0,12,0
0,0,0,2610,40,1,0,2610040,0,0,0,12,0
0,0,0,2610,50,1,0,2610050,0,72,0,12,0
0,0,0,2610,100,1,0,2610100,0,57,0,1,0
0,0,0,2610,105,1,0,2610105,0,67,0,1,0
0,0,0,2610,110,1,0,2610110,0,57,0,1,0
0,0,0,2610,115,1,0,2610115,0,67,0,1,0
0,0,0,2610,200,1,0,2610200,0,45,0,11,0
0,0,0,2610,210,1,0,2610210,0,42,0,11,0
0,0,0,2610,215,1,0,2610215,0,5,0,11,0
0,0,0,2610,220,1,0,2610220,0,45,0,11,0
0,0,0,2610,230,1,0,2610230,0,75,0,11,0
0,0,0,2610,240,1,0,2610240,0,0,0,11,0
0,0,0,2610,250,1,0,2610250,0,72,0,11,0
0,0,0,2610,300,1,0,2610300,0,58,0,11,0
0,0,0,2610,305,1,0,2610305,0,68,0,11,0
0,0,0,2610,310,1,0,2610310,0,58,0,11,0
0,0,0,2610,315,1,0,2610315,0,68,0,11,0
0,0,0,2610,400,1,0,2610400,0,42,0,2,0
0,0,0,2610,410,1,0,2610410,0,30,0,9,0
0,0,0,2610,420,1,0,2610420,0,30,0,9,0
