Id,Index,Offset,BehaviorVariationId,AiThinkId,NameId,TurnVelocity,HitHeight,HitRadius,Weight,HitYOffset,Hp,Mp,GetSoul,ItemLotId_1,ItemLotId_2,ItemLotId_3,ItemLotId_4,ItemLotId_5,ItemLotId_6,HumanityLotId,SpEffectID0,SpEffectID1,SpEffectID2,SpEffectID3,SpEffectID4,SpEffectID5,SpEffectID6,SpEffectID7,GameClearSpEffectID,PhysGuardCutRate,MagGuardCutRate,FireGuardCutRate,ThunGuardCutRate,AnimIdOffset,MoveAnimId,SpMoveAnimId1,SpMoveAnimId2,NetworkWarpDist,DbgBehaviorR1,DbgBehaviorL1,DbgBehaviorR2,DbgBehaviorL2,DbgBehaviorRL,DbgBehaviorRR,DbgBehaviorRD,DbgBehaviorRU,DbgBehaviorLL,DbgBehaviorLR,DbgBehaviorLD,DbgBehaviorLU,AnimIdOffset2,PartsDamageRate1,PartsDamageRate2,PartsDamageRate3,PartsDamageRate4,PartsDamageRate5,PartsDamageRate6,PartsDamageRate7,PartsDamageRate8,WeakPartsDamageRate,SuperArmorRecoverCorrection,SuperArmorBrakeKnockbackDist,Stamina,StaminaRecoverBaseVel,Def_phys,Def_slash,Def_blow,Def_thrust,Def_mag,Def_fire,Def_thun,DefFlickPower,ResistPoison,ResistDisease,ResistBleed,ResistCurse,GhostModelId,NormalChangeResourceId,GuardAngle,SlashGuardCutRate,BlowGuardCutRate,ThrustGuardCutRate,SuperArmorDurability,NormalChangeTexChrId,DropType,KnockbackRate,KnockbackParamId,FallDamageDump,StaminaGuardDef,PcAttrB,PcAttrW,PcAttrL,PcAttrR,AreaAttrB,AreaAttrW,AreaAttrL,AreaAttrR,MpRecoverBaseVel,FlickDamageCutRate,DefaultLodParamId,DrawType,NpcType,TeamType,MoveType,LockDist,Material,MaterialSfx,Material_weak,MaterialSfx_weak,PartsDamageType,MaxUndurationAng,GuardLevel,BurnSfxType,PoisonGuardResist,DiseaseGuardResist,BloodGuardResist,CurseGuardResist,ParryAttack,ParryDefense,SfxSize,PushOutCamRegionRadius,HitStopType,LadderEndChkOffsetTop,LadderEndChkOffsetLow,BitFields0,BitFields1,BitFields2,BitFields3,BitFields4,Def_dark,Phys,Thrust,Strike,Slash,Magic,Fire,Lightning,Dark
0,0,0,11000,0,0,180,1.9,0.4,100,0,62,0,0,-1,-1,-1,-1,-1,-1,-1,5406,0,0,7140,0,0,0,0,7540,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,84,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,15,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,16,0,48,100,1.28,1.42,1.28,1.28,1.28,1.28,1.28,1.28
0,0,0,11000,0,0,180,1.9,0.4,100,0,117,0,400,11001000,-1,-1,-1,-1,-1,-1,0,0,0,7093,10562,0,0,0,7493,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,65,184,0,48,100,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
0,0,0,11000,0,0,180,1.9,0.4,100,0,62,0,400,11001100,-1,-1,-1,-1,-1,-1,5406,0,0,7093,0,0,0,0,7493,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,84,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,16,0,48,100,1.28,1.42,1.28,1.28,1.28,1.28,1.28,1.28
0,0,0,11000,0,0,180,1.9,0.4,100,0,61,0,400,11001100,-1,-1,-1,-1,-1,-1,5406,0,0,7093,0,0,0,0,7493,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,16,0,48,100,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24
0,0,0,11000,0,0,180,1.9,0.4,100,0,61,0,400,11001100,-1,-1,-1,-1,-1,-1,5406,0,0,7093,0,0,0,0,7493,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,0,0,48,100,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24
0,0,0,11000,0,0,180,1.9,0.4,100,0,61,0,400,11001100,-1,-1,-1,-1,-1,-1,5406,0,0,7093,0,0,0,0,7493,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,0,0,48,100,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24
0,0,0,11000,0,0,180,1.9,0.4,100,0,150,0,400,11001200,-1,-1,-1,-1,-1,-1,0,0,0,7093,10562,0,0,0,7493,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,209,185,0,48,100,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
0,0,0,11000,0,0,180,1.9,0.4,100,0,86,0,400,11001300,-1,-1,-1,-1,-1,-1,5407,0,0,7093,10560,0,0,0,7493,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,84,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,98,0,48,100,1.28,1.42,1.28,1.28,1.28,1.28,1.28,1.28
0,0,0,11000,0,0,180,1.9,0.4,100,0,109,0,400,11001400,-1,-1,-1,-1,-1,-1,5405,0,0,7093,0,0,0,0,7493,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,72,185,0,48,100,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
0,0,0,11000,0,0,180,1.9,0.4,100,0,171,0,400,11001500,-1,-1,-1,-1,-1,-1,5404,0,0,7093,0,0,0,0,7493,85,70,50,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,65,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,75,75,75,75,0,0,0,0,0,16,8,2,228,189,0,48,100,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
0,0,0,11000,0,0,180,1.9,0.4,100,0,125,0,400,11001100,-1,-1,-1,-1,-1,-1,5406,0,0,7093,0,0,0,0,7493,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,84,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,16,0,48,100,1.28,1.42,1.28,1.28,1.28,1.28,1.28,1.28
0,0,0,11000,0,0,180,1.9,0.4,100,0,117,0,400,11001600,-1,-1,-1,-1,-1,-1,5408,0,0,7093,0,0,0,0,7493,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,154,154,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,128,56,0,48,100,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
0,0,0,11000,0,0,180,1.9,0.4,100,0,117,0,550,11002000,-1,-1,-1,-1,-1,-1,0,0,0,7135,0,0,0,0,7535,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,65,184,0,48,100,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
0,0,0,11000,0,0,180,1.9,0.4,100,0,62,0,550,11002100,-1,-1,-1,-1,-1,-1,5406,0,0,7135,0,0,0,0,7535,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,84,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,16,0,48,100,1.28,1.42,1.28,1.28,1.28,1.28,1.28,1.28
0,0,0,11000,0,0,180,1.9,0.4,100,0,61,0,550,11002100,-1,-1,-1,-1,-1,-1,5406,0,0,7135,0,0,0,0,7535,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,16,0,48,100,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24
0,0,0,11000,0,0,180,1.9,0.4,100,0,61,0,550,11002100,-1,-1,-1,-1,-1,-1,5406,0,0,7135,0,0,0,0,7535,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,0,0,48,100,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24
0,0,0,11000,0,0,180,1.9,0.4,100,0,61,0,550,11002100,-1,-1,-1,-1,-1,-1,5406,0,0,7135,0,0,0,0,7535,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,0,0,48,100,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24
0,0,0,11000,0,0,180,1.9,0.4,100,0,150,0,550,11002200,-1,-1,-1,-1,-1,-1,0,0,0,7135,0,0,0,0,7535,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,209,185,0,48,100,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
0,0,0,11000,0,0,180,1.9,0.4,100,0,86,0,550,11002300,-1,-1,-1,-1,-1,-1,5407,0,0,7135,10560,0,0,0,7535,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,84,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,98,0,48,100,1.28,1.42,1.28,1.28,1.28,1.28,1.28,1.28
0,0,0,11000,0,0,180,1.9,0.4,100,0,109,0,550,11002400,-1,-1,-1,-1,-1,-1,5405,0,0,7135,0,0,0,0,7535,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,72,185,0,48,100,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
0,0,0,11000,0,0,180,1.9,0.4,100,0,171,0,550,11002500,-1,-1,-1,-1,-1,-1,5404,0,0,7135,0,0,0,0,7535,85,70,50,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,65,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,75,75,75,75,0,0,0,0,0,16,8,2,228,189,0,48,100,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
0,0,0,11000,0,0,180,1.9,0.4,100,0,125,0,550,11002100,-1,-1,-1,-1,-1,-1,5406,0,0,7135,0,0,0,0,7535,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,84,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,16,0,48,100,1.28,1.42,1.28,1.28,1.28,1.28,1.28,1.28
0,0,0,11000,0,0,180,1.9,0.4,100,0,117,0,550,11002600,-1,-1,-1,-1,-1,-1,5408,0,0,7135,0,0,0,0,7535,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,154,154,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,128,56,0,48,100,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
0,0,0,11000,0,0,180,1.9,0.4,100,0,117,0,30,11000000,-1,-1,-1,-1,-1,-1,0,0,0,7045,0,0,0,0,7445,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,65,184,0,48,100,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
0,0,0,11000,0,0,180,1.9,0.4,100,0,62,0,30,11000100,-1,-1,-1,-1,-1,-1,5406,0,0,7045,0,0,0,0,7445,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,84,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,16,0,48,100,1.28,1.42,1.28,1.28,1.28,1.28,1.28,1.28
0,0,0,11000,0,0,180,1.9,0.4,100,0,150,0,30,11000200,-1,-1,-1,-1,-1,-1,0,0,0,7045,0,0,0,0,7445,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,209,185,0,48,100,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
0,0,0,11000,0,0,180,1.9,0.4,100,0,83,0,30,11000300,-1,-1,-1,-1,-1,-1,5407,0,0,7045,10560,0,0,0,7445,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,98,0,48,100,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24
0,0,0,11000,0,0,180,1.9,0.4,100,0,109,0,30,11000400,-1,-1,-1,-1,-1,-1,5405,0,0,7045,0,0,0,0,7445,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,72,185,0,48,100,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
0,0,0,11000,0,0,180,1.9,0.4,100,0,171,0,30,11000500,-1,-1,-1,-1,-1,-1,5404,0,0,7045,0,0,0,0,7445,85,70,50,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,65,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,75,75,75,75,0,0,0,0,0,16,8,2,228,189,0,48,100,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
0,0,0,11000,0,0,180,1.9,0.4,100,0,125,0,30,11000700,-1,-1,-1,-1,-1,-1,5406,0,0,7045,0,0,0,0,7445,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,84,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,0,16,0,48,100,1.28,1.42,1.28,1.28,1.28,1.28,1.28,1.28
0,0,0,11000,0,0,180,1.9,0.4,100,0,117,0,30,11000600,-1,-1,-1,-1,-1,-1,5408,0,0,7045,0,0,0,0,7445,70,65,45,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,154,154,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,55,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,4,0,60,60,60,60,0,0,0,0,0,16,8,2,128,48,0,48,100,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
0,0,0,11050,0,0,180,2.2,0.4,100,0,320,0,80,11050000,-1,-1,-1,-1,-1,-1,0,0,5362,7010,0,0,0,0,7410,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,2,130,184,0,48,100,0.92,0.92,0.92,0.91,0.92,0.92,0.92,0.92
0,0,0,11050,0,0,180,2.2,0.4,100,0,292,0,80,11050100,-1,-1,-1,-1,-1,-1,5404,0,5362,7010,10562,0,0,0,7410,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,2,224,186,0,48,100,0.92,0.92,0.92,0.91,0.92,0.92,0.92,0.92
0,0,0,11050,0,0,180,2.2,0.4,100,0,320,0,650,11051000,-1,-1,-1,-1,-1,-1,0,0,5362,7093,0,0,0,0,7493,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,2,130,184,0,48,100,0.92,0.92,0.92,0.91,0.92,0.94,0.92,0.92
0,0,0,11050,0,0,180,2.2,0.4,100,0,292,0,650,11051100,-1,-1,-1,-1,-1,-1,5404,0,5362,7093,10562,0,0,0,7493,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,63,63,112,999,-1,-1,0,0,0,0,0,1109,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,2,224,186,0,48,100,0.92,0.92,0.92,0.91,0.92,0.94,0.92,0.92
0,0,0,11300,0,0,30,0.3,0.45,100,0,145,0,80,11301000,-1,-1,-1,-1,-1,-1,0,5311,0,7095,0,0,30000,30010,7495,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,1,0,50,18,100,0,0,0,100,100,100,0,999,999,63,999,-1,-1,0,0,0,0,0,1139,1,75,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,6,2,0,110,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,2,1,0,0,48,100,1.4,1.52,0.8,1.96,0.95,1.95,0.95,0.95
0,0,0,11300,0,0,30,0.3,0.45,100,0,145,0,60,11300000,-1,-1,-1,-1,-1,-1,0,5311,0,7045,0,0,30000,30010,7445,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,1,0,50,18,100,0,0,0,100,100,100,0,999,999,63,999,-1,-1,0,0,0,0,0,1139,1,80,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,6,2,0,110,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,2,1,0,0,48,100,1.4,1.52,0.8,1.96,0.95,1.95,0.95,0.95
0,0,0,11300,0,0,30,0.3,0.45,100,0,145,0,60,-1,-1,-1,-1,-1,-1,-1,0,0,0,7045,0,0,30000,30010,7445,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,1,0,50,18,100,0,0,0,100,100,100,0,999,999,63,999,-1,-1,0,0,0,0,0,1139,1,80,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,6,2,0,110,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,2,1,0,0,48,100,1.4,1.4,1,1.4,0.95,1.95,0.95,0.95
0,0,0,11700,0,0,150,2.2,0.4,100,0,273,0,320,11700000,-1,-1,-1,-1,-1,-1,0,0,0,7060,12190,5712,30000,30010,7460,85,70,50,65,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,18,100,0,0,0,100,100,100,0,999,999,999,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,65,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,124,0,124,0,0,0,4,0,75,75,75,75,0,0,0,0,0,16,8,2,31,136,16,48,100,0.8,0.78,1.2,0.6,1,0.85,0.6,0.58
