Id,Index,Offset,Hit0_Radius,Hit1_Radius,Hit2_Radius,Hit3_Radius,KnockbackDist,HitStopTime,SpEffectId0,SpEffectId1,SpEffectId2,SpEffectId3,SpEffectId4,Hit0_DmyPoly1,Hit1_DmyPoly1,Hit2_DmyPoly1,Hit3_DmyPoly1,Hit0_DmyPoly2,Hit1_DmyPoly2,Hit2_DmyPoly2,Hit3_DmyPoly2,BlowingCorrection,AtkPhysCorrection,AtkMagCorrection,AtkFireCorrection,AtkThunCorrection,AtkStamCorrection,GuardAtkRateCorrection,GuardBreakCorrection,AtkThrowEscapeCorrection,AtkPhys,AtkMag,AtkFire,AtkThun,AtkStam,GuardAtkRate,GuardBreakRate,AtkSuperArmor,AtkThrowEscape,AtkObj,GuardStaminaCutRate,GuardRate,ThrowTypeId,Hit0_hitType,Hit1_hitType,Hit2_hitType,Hit3_hitType,Hit0_Priority,Hit1_Priority,Hit2_Priority,Hit3_Priority,DamageLevel,MapHitType,GuardCutCancelRate,AtkAttribute,SpecialAttributes,AttackType,AtkMaterial,AtkSize,DefMaterial,DefSfxMaterial,HitSourceType,ThrowFlag,BitField,AtkDarkCorrection
0,0,0,0.6,0.05,0,0,1.7,0.08,0,0,6904,0,0,100,120,-1,-1,120,110,-1,-1,0,90,90,90,90,130,350,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,90
0,0,0,0.6,0.1,0,0,1.6,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,105,105,105,105,170,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,105
0,0,0,0.45,0.2,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,80,80,80,80,110,250,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,255,2,255,0,255,0,0,80
0,0,0,0.45,0.3,0.1,0,1,0.08,0,0,6904,0,0,100,120,120,-1,120,-1,-1,-1,0,95,95,95,95,200,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,255,2,255,0,255,0,0,95
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,255,0,255,0,0,0
0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,94,-1,-1,-1,95,-1,-1,-1,0,0,0,0,0,0,9000,100,100,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,1,6,0,255,0,1,0
0,0,0,0.45,0.2,0,0,1.1,0.08,0,0,0,0,0,100,120,-1,-1,120,-1,-1,-1,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,255,2,255,0,255,0,0,100
0,0,0,0.45,0.1,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,132,132,132,132,500,500,100,100,110,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,132
0,0,0,0.45,0.1,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,134,134,134,134,200,500,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,255,2,255,0,255,0,0,134
0,0,0,0.4,0.1,0,0,0,0,0,0,6904,0,0,120,120,-1,-1,-1,-1,-1,-1,0,20,20,20,20,20,9000,100,100,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,255,1,255,0,255,0,0,20
0,0,0,0.4,0.1,0,0,0,0,0,0,6904,0,0,120,120,-1,-1,-1,-1,-1,-1,0,20,20,20,20,20,9000,100,100,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,255,1,255,0,255,0,0,20
0,0,0,0.45,0.2,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,113,113,113,113,120,115,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,113
0,0,0,0.45,0.2,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,160,160,160,160,150,400,100,100,130,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,160
0,0,0,0.45,0.2,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,80,80,80,80,110,250,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,255,0,255,0,255,0,0,80
0,0,0,0.45,0.2,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,95,95,95,95,200,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,255,0,255,0,255,0,0,95
0,0,0,0.45,0.1,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,113,113,113,113,120,115,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,255,2,255,0,255,0,0,113
0,0,0,0.45,0.1,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,160,160,160,160,150,400,100,100,130,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,255,2,255,0,255,0,0,160
0,0,0,0.45,0.1,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,113,113,113,113,120,115,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,255,2,255,0,255,0,0,113
0,0,0,0.45,0.1,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,160,160,160,160,150,400,100,100,130,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,255,2,255,0,255,0,0,160
0,0,0,0.45,0.1,0,0,1.1,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,115,115,115,115,170,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,255,2,255,0,255,0,0,115
0,0,0,0.45,0.1,0,0,1.1,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,180,180,180,180,200,500,100,100,150,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,255,2,255,0,255,0,0,180
0,0,0,0.45,0.1,0,0,1.1,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,115,115,115,115,170,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,255,2,255,0,255,0,0,115
0,0,0,0.45,0.1,0,0,1.1,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,180,180,180,180,200,500,100,100,150,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,255,2,255,0,255,0,0,180
0,0,0,0.45,0.1,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,95,95,95,95,200,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,255,2,255,0,255,0,0,95
0,0,0,0.4,0.1,0,0,0.9,0.08,0,0,6904,0,0,100,120,-1,-1,110,110,-1,-1,0,113,113,113,113,120,115,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,113
0,0,0,0.4,0.1,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,110,110,-1,-1,0,113,113,113,113,120,115,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,113
0,0,0,0.4,0.1,0,0,0.95,0.08,0,0,6904,0,0,100,120,-1,-1,110,110,-1,-1,0,115,115,115,115,170,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,115
0,0,0,0.4,0.2,0,0,0.95,0.08,0,0,6904,0,0,100,110,-1,-1,110,120,-1,-1,0,115,115,115,115,170,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,115
0,0,0,0.5,0.1,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,113,113,113,113,120,115,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,113
0,0,0,0.5,0.1,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,160,160,160,160,150,400,100,100,130,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,160
0,0,0,0.45,0.1,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,113,113,113,113,120,115,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,113
0,0,0,0.45,0.1,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,160,160,160,160,150,400,100,100,130,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,160
0,0,0,0.5,0.1,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,115,115,115,115,170,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,115
0,0,0,0.5,0.1,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,180,180,180,180,200,500,100,100,150,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,180
0,0,0,0.45,0.1,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,115,115,115,115,170,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,115
0,0,0,0.45,0.1,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,180,180,180,180,200,500,100,100,150,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,180
0,0,0,0.45,0.05,0,0,1.1,0.08,0,0,6904,0,0,100,120,-1,-1,110,110,-1,-1,0,180,180,180,180,300,500,100,100,150,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,180
0,0,0,0.4,0.05,0,0,1.1,0.08,0,0,6904,0,0,100,120,-1,-1,110,110,-1,-1,0,113,113,113,113,120,115,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,113
0,0,0,0.4,0.05,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,110,110,-1,-1,0,113,113,113,113,120,115,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,113
0,0,0,0.35,0.1,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,110,110,-1,-1,0,115,115,115,115,170,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,115
0,0,0,0.35,0.1,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,110,110,-1,-1,0,115,115,115,115,170,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,115
0,0,0,0.35,0.1,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,110,110,-1,-1,0,90,90,90,90,200,400,100,100,100,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,90
0,0,0,0.35,0.1,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,110,110,-1,-1,0,90,90,90,90,200,400,100,100,100,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,90
0,0,0,0.4,0.1,0,0,1.2,0,0,0,6904,0,0,100,130,-1,-1,110,120,-1,-1,0,95,95,95,95,200,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,95
0,0,0,0.4,0.1,0,0,1.2,0,0,0,0,0,0,100,120,-1,-1,110,130,-1,-1,0,135,135,135,135,200,300,100,100,150,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,6,0,255,0,0,135
0,0,0,0.45,0.1,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,75,75,75,75,100,500,100,100,100,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,255,2,255,0,255,0,0,75
0,0,0,0.45,0.1,0,0,1.2,0.08,0,0,0,0,0,100,120,-1,-1,120,-1,-1,-1,0,100,100,100,100,100,500,100,100,50,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,255,2,6,0,255,0,0,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,6,0,255,0,0,0
0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,100,-1,-1,-1,120,-1,-1,-1,0,0,0,0,0,0,9000,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,1,6,0,255,0,0,0
0,0,0,0.45,0.2,0,0,0.6,0,0,0,6903,0,0,10100,10120,-1,-1,10120,-1,-1,-1,0,85,85,85,85,60,100,100,100,40,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,85
0,0,0,0.45,0.2,0,0,0.6,0.05,0,0,6903,0,0,11100,11120,-1,-1,11120,-1,-1,-1,0,85,85,85,85,60,100,100,100,40,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,255,0,255,0,255,0,0,85
0,0,0,0.45,0.2,0,0,0.6,0.05,0,0,6903,0,0,10100,10120,-1,-1,10120,-1,-1,-1,0,85,85,85,85,60,100,100,100,40,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,255,2,255,0,255,0,0,85
0,0,0,0.45,0.2,0,0,0.6,0,0,0,6903,0,0,11100,11120,-1,-1,11120,-1,-1,-1,0,85,85,85,85,60,100,100,100,40,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,255,2,255,0,255,0,0,85
0,0,0,0.45,0.2,0,0,0.6,0,0,0,6903,0,0,10100,10120,-1,-1,10120,-1,-1,-1,0,85,85,85,85,60,100,100,100,40,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,255,0,255,0,255,0,0,85
0,0,0,0.45,0.2,0,0,0.6,0.05,0,0,6903,0,0,11100,11120,-1,-1,11120,-1,-1,-1,0,85,85,85,85,60,100,100,100,40,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,255,0,255,0,255,0,0,85
0,0,0,0.45,0.2,0,0,0,0,0,0,6903,0,0,10100,10120,-1,-1,10120,-1,-1,-1,0,61,61,61,61,50,500,100,100,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,255,0,255,0,255,0,0,61
0,0,0,0.45,0.2,0,0,0,0.05,0,0,6903,0,0,11100,11120,-1,-1,11120,-1,-1,-1,0,61,61,61,61,50,500,100,100,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,255,0,255,0,255,0,0,61
0,0,0,0.45,0.2,0,0,1.3,0.05,0,0,6903,0,0,10100,10120,-1,-1,10120,-1,-1,-1,0,50,50,50,50,40,500,100,100,45,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,50
0,0,0,0.45,0.2,0,0,1.3,0,0,0,6903,0,0,11100,11120,-1,-1,11120,-1,-1,-1,0,50,50,50,50,40,500,100,100,45,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,50
0,0,0,0.45,0.2,0,0,1.3,0.05,0,0,6903,0,0,10100,10120,-1,-1,10120,-1,-1,-1,0,50,50,50,50,50,500,100,100,45,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,50
0,0,0,0.45,0.2,0,0,1.3,0,0,0,6903,0,0,11100,11120,-1,-1,11120,-1,-1,-1,0,50,50,50,50,50,500,100,100,45,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,50
0,0,0,0.45,0.2,0,0,1.3,0.05,0,0,6903,0,0,10100,10120,-1,-1,10120,-1,-1,-1,0,50,50,50,50,40,500,100,100,45,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,255,2,255,0,255,0,0,50
0,0,0,0.45,0.2,0,0,1.3,0,0,0,6903,0,0,11100,11120,-1,-1,11120,-1,-1,-1,0,50,50,50,50,40,500,100,100,45,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,255,2,255,0,255,0,0,50
0,0,0,0.45,0.2,0,0,1,0,0,0,6904,0,0,10100,10120,-1,-1,10120,-1,-1,-1,0,85,85,85,85,60,350,100,100,50,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,85
0,0,0,0.45,0.2,0,0,0.6,0.05,0,0,6903,0,0,11100,10120,-1,-1,11120,-1,-1,-1,0,85,85,85,85,60,350,100,100,50,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,85
0,0,0,0.45,0.2,0,0,0.5,0.05,0,0,6904,0,0,10100,10120,-1,-1,10120,-1,-1,-1,0,80,80,80,80,60,250,100,100,50,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,255,2,255,0,255,0,0,80
0,0,0,0.45,0.2,0,0,0.8,0,0,0,6903,0,0,11100,11120,-1,-1,11120,-1,-1,-1,0,80,80,80,80,60,250,100,100,50,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,255,2,255,0,255,0,0,80
0,0,0,0.6,0.2,0,0,0.95,0.08,0,0,6903,0,0,100,120,-1,-1,120,110,-1,-1,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,100
0,0,0,1,0,0,0,0.8,0,0,0,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,9000,100,100,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,1,6,0,255,0,0,0
0,0,0,0.5,0.2,0,0,0.95,0.08,0,0,6903,0,0,100,120,-1,-1,120,110,-1,-1,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,100
0,0,0,0.5,0.2,0,0,0.95,0.08,0,0,6903,0,0,100,120,-1,-1,120,110,-1,-1,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,100
0,0,0,0.8,0,0,0,1.2,0.08,0,0,6904,0,0,100,-1,-1,-1,120,-1,-1,-1,0,125,125,125,125,150,9900,100,100,110,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,125
0,0,0,1.2,0,0,0,0.5,0,0,0,6904,0,0,120,-1,-1,-1,-1,-1,-1,-1,0,40,40,40,40,200,9900,100,100,500,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,255,0,255,0,255,0,0,40
0,0,0,1,0,0,0,1.2,0,0,0,6904,0,0,130,-1,-1,-1,-1,-1,-1,-1,0,195,195,195,195,200,9900,100,100,500,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,195
0,0,0,0.4,0.1,0,0,1.1,0.08,0,0,6904,0,0,100,110,-1,-1,120,120,-1,-1,0,113,113,113,113,120,115,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,113
0,0,0,0.4,0.1,0,0,1.1,0.08,0,0,6904,0,0,100,110,-1,-1,120,120,-1,-1,0,160,160,160,160,150,400,100,100,130,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,160
0,0,0,0.4,0.1,0,0,1.2,0.08,0,0,6904,0,0,100,110,-1,-1,120,120,-1,-1,0,113,113,113,113,120,115,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,113
0,0,0,0.4,0.1,0,0,1.2,0.08,0,0,6904,0,0,100,110,-1,-1,120,120,-1,-1,0,160,160,160,160,150,400,100,100,130,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,160
0,0,0,0.5,0.3,0,0,0.9,0.08,0,0,6903,0,0,100,120,-1,-1,120,-1,-1,-1,0,103,103,103,103,150,300,100,100,110,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,103
0,0,0,0.4,0.15,0,0,1,0.08,0,0,6903,0,0,100,110,-1,-1,120,120,-1,-1,0,103,103,103,103,150,300,100,100,110,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,103
0,0,0,0.4,0.3,0,0,0.9,0.08,0,0,6903,0,0,100,120,-1,-1,120,-1,-1,-1,0,103,103,103,103,150,300,100,100,110,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,103
0,0,0,0.4,0,0,0,1.2,0.08,0,0,6904,0,0,100,-1,-1,-1,120,-1,-1,-1,0,125,125,125,125,200,9900,100,100,110,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,125
0,0,0,1.2,0,0,0,0.5,0,0,0,6904,0,0,120,-1,-1,-1,-1,-1,-1,-1,0,40,40,40,40,200,9900,100,100,500,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,255,0,255,0,255,0,0,40
0,0,0,1,0,0,0,1.2,0,0,0,6904,0,0,130,-1,-1,-1,-1,-1,-1,-1,0,195,195,195,195,200,9900,100,100,500,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,195
0,0,0,0.4,0.2,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,115,115,115,115,170,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,115
0,0,0,0.4,0.2,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,180,180,180,180,200,500,100,100,150,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,180
0,0,0,0.4,0.2,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,115,115,115,115,170,400,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,115
0,0,0,0.4,0.2,0,0,1.2,0.08,0,0,6904,0,0,100,120,-1,-1,120,-1,-1,-1,0,180,180,180,180,200,500,100,100,150,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,255,0,255,0,255,0,0,180
0,0,0,0.6,0.2,0,0,0.95,0.08,0,0,6903,0,0,20100,20120,-1,-1,20110,20110,-1,-1,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,100
0,0,0,0.5,0.2,0,0,0.95,0.08,0,0,6903,0,0,20100,20120,-1,-1,20110,20110,-1,-1,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,100
0,0,0,0.5,0.2,0,0,0.95,0.08,0,0,6903,0,0,20100,20120,-1,-1,20110,20110,-1,-1,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,0,0,100
