Id,Index,Offset,BehaviorVariationId,SortId,WanderingEquipId,Weight,WeaponWeightRate,FixPrice,BasicPrice,SellValue,CorrectStrength,CorrectAgility,CorrectMagic,CorrectFaith,PhysGuardCutRate,MagGuardCutRate,FireGuardCutRate,ThunGuardCutRate,SpEffectBehaviorId1,SpEffectBehaviorId2,SpEffectBehaviorId3,ResidentSpEffectId1,ResidentSpEffectId2,ResidentSpEffectId3,MaterialSetId,OriginEquipWep,OriginEquipWep1,OriginEquipWep2,OriginEquipWep3,OriginEquipWep4,OriginEquipWep5,OriginEquipWep6,OriginEquipWep7,OriginEquipWep8,OriginEquipWep9,OriginEquipWep10,OriginEquipWep11,OriginEquipWep12,OriginEquipWep13,OriginEquipWep14,OriginEquipWep15,AntiDemonDamageRate,AntSaintDamageRate,AntWeakA_DamageRate,AntWeakB_DamageRate,VagrantItemLotId,VagrantBonusEneDropItemLotId,VagrantItemEneDropItemLotId,EquipModelId,IconId,Durability,MaxDurability,ParryDamageLife,AttackThrowEscape,AttackBasePhysics,AttackBaseMagic,AttackBaseFire,AttackBaseThunder,AttackBaseStamina,AttackBasePoise,SaDurability,GuardAngle,Stability,ReinforceTypeId,TrophySGradeId,ThrophySeqId,ThrowAtkRate,BowDistRate,EquipModelCategory,EquipModelGender,WeaponCategory,MotionCategory,GuardMotionCategory,AtkMaterial,DefMaterial,DefSfxMaterial,PhysicsStatFunc,SpAttribute,SpAtkCategory,WepMotionOneHandId,WepMotionBothHandId,ProperStrength,ProperAgility,ProperMagic,ProperFaith,OverStrength,AttackBaseParry,DefenseBaseParry,GuardBaseRepel,AttackBaseRepel,GuardCutCancelRate,GuardLevel,SlashGuardCutRate,BlowGuardCutRate,ThrustGuardCutRate,PoisonGuardResist,DiseaseGuardResist,BloodGuardResist,CurseGuardResist,IsDurabilityDivergence,RightHandEquipable,LeftHandEquipable,Buffs,MagicStatFunc,FireStatFunc,ThunderStatFunc,AttackBaseDark,DarkStatFunc,PoisonStatFunc,BleedStatFunc,ProperLuck,WeaponArt,CorrectLuck,WeaponClass,AecpId
0,0,0,2800,80413,930500,5.5,0,800,360,150,31,50,0,0,55,35,30,30,129011200,-1,-1,-1,-1,-1,1200,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,405,1037,80,80,1,10,115,0,0,0,40,20,0,60,35,1200,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,1,0,0,10,15,18,0,0,99,0,0,10,66,0,2,0,0,0,50,50,50,45,0,1,1,32,0,0,0,0,0,7,7,0,88,25,9,10000
0,0,0,2800,80404,930500,5.5,0,800,360,150,31,50,0,0,55,35,30,30,129001200,-1,-1,-1,-1,-1,1300,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,405,1037,80,80,1,10,115,0,0,0,40,20,0,60,35,1300,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,1,0,0,10,15,18,0,0,99,0,0,10,66,0,2,0,0,0,50,50,50,45,0,1,1,160,0,0,0,0,0,7,7,0,88,25,9,10000
0,0,0,2800,80410,930500,5.5,0,800,360,150,31,50,0,81,55,35,30,30,129001200,-1,-1,129001400,-1,-1,1400,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,-1,-1,-1,-1,-1,1,1.2,1,1,100700,100710,100720,405,1037,80,80,1,10,115,0,0,0,40,20,0,60,35,1400,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,1,0,0,10,15,18,0,0,99,0,0,10,66,0,2,0,0,0,50,50,50,45,0,1,1,32,0,0,0,0,0,7,7,0,88,25,9,10014
0,0,0,2800,80415,930500,5.5,0,800,360,150,31,50,0,0,55,35,30,30,129001200,-1,-1,129000015,-1,129001500,1500,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,4050000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,405,1037,80,80,1,10,115,0,0,0,40,20,0,60,35,1500,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,1,0,0,10,15,18,0,0,99,0,0,10,66,0,2,0,0,0,50,50,50,45,0,1,1,160,0,0,0,0,0,7,7,0,88,25,9,10015
0,0,0,5100,100200,930800,10.5,0,850,610,150,41,55,0,0,50,40,35,35,129001200,-1,-1,-1,-1,-1,0,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,122,0,0,0,55,28,0,60,40,0,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,13057,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,160,0,0,0,0,0,7,7,0,190,28,11,10000
0,0,0,5100,100201,930800,10.5,0,850,610,150,52,0,0,0,50,40,35,35,129001200,-1,-1,-1,-1,-1,200,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,122,0,0,0,55,28,0,60,40,100,-1,-1,0,-1,7,0,3,28,2,0,100,0,1,13057,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,160,0,0,0,0,0,7,7,0,190,28,11,10000
0,0,0,5100,100202,930800,10.5,0,850,610,150,26,49,0,0,50,40,35,35,129001200,-1,-1,-1,-1,-1,100,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,122,0,0,0,55,28,0,60,40,5000,-1,-1,0,-1,7,0,3,28,2,0,100,0,2,13057,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,160,0,0,0,0,0,7,7,0,190,28,11,10000
0,0,0,5100,100203,930800,10.5,0,850,610,150,58,58,0,0,50,40,35,35,129001200,-1,-1,-1,-1,-1,300,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,122,0,0,0,55,28,0,60,40,300,-1,-1,0,-1,7,0,3,28,2,0,100,0,8,13057,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,160,0,0,0,0,0,7,7,0,190,28,11,10000
0,0,0,5100,100205,930800,10.5,0,850,610,150,41,55,96,0,50,40,35,35,129001200,-1,-1,-1,-1,-1,400,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,117,117,0,0,55,28,0,60,40,400,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,13059,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,32,0,0,0,0,0,7,7,0,190,28,11,10000
0,0,0,5100,100206,930800,10.5,0,850,610,150,41,55,96,0,50,40,35,35,129001200,-1,-1,129000500,-1,-1,500,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,117,117,0,0,55,28,0,60,40,500,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,13059,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,32,0,0,0,0,0,7,7,0,190,28,11,10000
0,0,0,5100,100207,930800,10.5,0,850,610,150,41,55,0,0,50,40,35,35,129001200,-1,-1,-1,-1,-1,600,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,117,0,117,0,55,28,0,60,40,600,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,13058,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,32,0,0,0,0,0,7,7,0,190,28,11,10000
0,0,0,5100,100208,930800,10.5,0,850,610,150,41,55,96,96,50,40,35,35,129001200,-1,-1,-1,-1,-1,700,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,117,0,117,0,55,28,0,60,40,700,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,13058,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,32,0,0,0,0,0,7,7,0,190,28,11,10000
0,0,0,5100,100209,930800,10.5,0,850,610,150,41,55,0,96,50,40,35,35,129001200,-1,-1,-1,-1,-1,800,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,117,0,0,117,55,28,0,60,40,800,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,13062,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,32,0,0,0,0,0,7,7,0,190,28,11,10000
0,0,0,5100,100211,930800,10.5,0,850,610,150,41,55,0,0,50,40,35,35,129001200,-1,-1,-1,-1,-1,900,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,117,0,0,0,55,28,0,60,40,900,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,13065,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,32,0,0,0,117,0,7,7,0,190,28,11,10000
0,0,0,5100,100212,930800,10.5,0,850,610,150,41,55,96,96,50,40,35,35,129001200,-1,-1,-1,-1,-1,1000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,117,0,0,0,55,28,0,60,40,1000,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,13065,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,32,0,0,0,117,0,7,7,0,190,28,11,10000
0,0,0,5100,100214,930800,10.5,0,850,610,150,41,55,0,0,50,40,35,35,129001200,129001100,-1,-1,-1,-1,1100,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,122,0,0,0,55,28,0,60,40,1100,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,13057,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,32,0,0,0,0,0,7,7,0,190,28,11,10000
0,0,0,5100,100213,930800,10.5,0,850,610,150,41,55,0,0,50,40,35,35,129011200,-1,-1,-1,-1,-1,1200,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,122,0,0,0,55,28,0,60,40,1200,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,13057,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,32,0,0,0,0,0,7,7,0,190,28,11,10000
0,0,0,5100,100204,930800,10.5,0,850,610,150,41,55,0,0,50,40,35,35,129001200,-1,-1,-1,-1,-1,1300,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,122,0,0,0,55,28,0,60,40,1300,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,13057,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,160,0,0,0,0,0,7,7,0,190,28,11,10000
0,0,0,5100,100210,930800,10.5,0,850,610,150,41,55,0,96,50,40,35,35,129001200,-1,-1,129001400,-1,-1,1400,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1.2,1,1,100700,100710,100720,406,1038,85,85,1,10,117,0,0,0,55,28,0,60,40,1400,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,13057,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,32,0,0,0,0,0,7,7,0,190,28,11,10014
0,0,0,5100,100215,930800,10.5,0,850,610,150,41,55,0,0,50,40,35,35,129001200,-1,-1,129000015,-1,129001500,1500,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,4060000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,406,1038,85,85,1,10,122,0,0,0,55,28,0,60,40,1500,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,13057,0,2,12,18,22,0,0,99,0,0,30,71,0,2,0,0,0,50,50,50,50,0,1,1,160,0,0,0,0,0,7,7,0,190,28,11,10015
0,0,0,5303,80800,930600,3.5,0,900,520,300,31,49,0,0,45,30,25,25,-1,-1,-1,-1,-1,-1,2200,4070000,4070000,4070000,4070000,4070000,4070000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,407,1039,90,90,1,10,107,0,0,0,40,20,0,60,30,2200,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,41985,0,0,10,12,18,10,0,99,0,0,10,66,0,2,0,0,0,40,40,40,40,0,1,1,32,0,0,0,0,0,7,7,0,91,25,9,10000
0,0,0,2811,81000,930500,5,0,850,840,1000,21,60,0,0,50,35,30,30,-1,-1,-1,-1,-1,-1,2000,4080000,4080000,4080000,4080000,4080000,4080000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,408,1040,85,85,1,10,100,0,0,0,40,20,0,60,35,2100,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,54273,0,0,10,14,20,0,0,99,0,0,10,66,0,2,0,0,0,45,45,45,45,0,1,1,32,0,0,0,0,0,7,7,0,90,25,9,10000
0,0,0,5301,80700,930600,1.5,0,550,130,100,5,81,0,0,35,25,25,25,129001200,-1,-1,-1,-1,-1,0,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,0,0,0,38,20,0,60,25,0,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,25857,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,160,0,0,0,0,0,7,7,0,94,25,9,10000
0,0,0,5301,80701,930600,1.5,0,550,130,100,55,0,0,0,35,25,25,25,129001200,-1,-1,-1,-1,-1,200,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,0,0,0,38,20,0,60,25,100,-1,-1,0,-1,7,0,3,28,2,0,100,0,1,25857,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,160,0,0,0,0,0,7,7,0,94,25,9,10000
0,0,0,5301,80702,930600,1.5,0,550,130,100,2,68,0,0,35,25,25,25,129001200,-1,-1,-1,-1,-1,100,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,0,0,0,38,20,0,60,25,5000,-1,-1,0,-1,7,0,3,28,2,0,100,0,1,25857,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,160,0,0,0,0,0,7,7,0,94,25,9,10000
0,0,0,5301,80703,930600,1.5,0,550,130,100,53,53,0,0,35,25,25,25,129001200,-1,-1,-1,-1,-1,300,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,0,0,0,38,20,0,60,25,300,-1,-1,0,-1,7,0,3,28,2,0,100,0,8,25857,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,160,0,0,0,0,0,7,7,0,94,25,9,10000
0,0,0,5301,80705,930600,1.5,0,550,130,100,5,81,86,0,35,25,25,25,129001200,-1,-1,-1,-1,-1,400,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,88,0,0,38,20,0,60,25,400,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,25859,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,32,0,0,0,0,0,7,7,0,94,25,9,10000
0,0,0,5301,80706,930600,1.5,0,550,130,100,5,81,86,0,35,25,25,25,129001200,-1,-1,129000500,-1,-1,500,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,88,0,0,38,20,0,60,25,500,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,25859,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,32,0,0,0,0,0,7,7,0,94,25,9,10000
0,0,0,5301,80707,930600,1.5,0,550,130,100,5,81,0,0,35,25,25,25,129001200,-1,-1,-1,-1,-1,600,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,0,88,0,38,20,0,60,25,600,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,25858,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,32,0,0,0,0,0,7,7,0,94,25,9,10000
0,0,0,5301,80708,930600,1.5,0,550,130,100,5,81,86,86,35,25,25,25,129001200,-1,-1,-1,-1,-1,700,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,0,88,0,38,20,0,60,25,700,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,25858,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,32,0,0,0,0,0,7,7,0,94,25,9,10000
0,0,0,5301,80709,930600,1.5,0,550,130,100,5,81,0,86,35,25,25,25,129001200,-1,-1,-1,-1,-1,800,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,0,0,88,38,20,0,60,25,800,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,25862,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,32,0,0,0,0,0,7,7,0,94,25,9,10000
0,0,0,5301,80711,930600,1.5,0,550,130,100,5,81,0,0,35,25,25,25,129001200,-1,-1,-1,-1,-1,900,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,0,0,0,38,20,0,60,25,900,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,25865,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,32,0,0,0,88,0,7,7,0,94,25,9,10000
0,0,0,5301,80712,930600,1.5,0,550,130,100,5,81,86,86,35,25,25,25,129001200,-1,-1,-1,-1,-1,1000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,0,0,0,38,20,0,60,25,1000,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,25865,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,32,0,0,0,88,0,7,7,0,94,25,9,10000
0,0,0,5301,80714,930600,1.5,0,550,130,100,5,81,0,0,35,25,25,25,129001200,129001100,-1,-1,-1,-1,1100,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,0,0,0,38,20,0,60,25,1100,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,25857,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,32,0,0,0,0,0,7,7,0,94,25,9,10000
0,0,0,5301,80713,930600,1.5,0,550,130,100,5,81,0,0,35,25,25,25,129011200,-1,-1,-1,-1,-1,1200,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,0,0,0,38,20,0,60,25,1200,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,25857,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,32,0,0,0,0,0,7,7,0,94,25,9,10000
0,0,0,5301,80704,930600,1.5,0,550,130,100,5,81,0,0,35,25,25,25,129001200,-1,-1,-1,-1,-1,1300,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,0,0,0,38,20,0,60,25,1300,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,25857,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,160,0,0,0,0,0,7,7,0,94,25,9,10000
0,0,0,5301,80710,930600,1.5,0,550,130,100,5,81,0,86,35,25,25,25,129001200,-1,-1,129001400,-1,-1,1400,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1.2,1,1,101300,101310,101320,409,1189,55,55,1,10,88,0,0,0,38,20,0,60,25,1400,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,25857,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,32,0,0,0,0,0,7,7,0,94,25,9,10014
0,0,0,5301,80715,930600,1.5,0,550,130,100,5,81,0,0,35,25,25,25,129001200,-1,-1,129000015,-1,129001500,1500,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,4090000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,409,1189,55,55,1,10,88,0,0,0,38,20,0,60,25,1500,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,25857,0,0,10,7,19,0,0,99,0,0,10,66,0,1,0,0,0,30,30,30,30,0,1,1,160,0,0,0,0,0,7,7,0,94,25,9,10015
0,0,0,2810,80900,930600,2.5,0,700,600,1000,6,79,0,0,40,30,25,25,-1,-1,-1,-1,-1,-1,2000,4100000,4100000,4100000,4100000,4100000,4100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,410,1190,70,70,1,10,71,71,0,0,38,20,0,60,25,2100,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,42243,0,0,10,10,16,0,0,99,0,0,10,66,0,1,0,0,0,35,35,35,35,0,1,1,32,0,0,0,0,0,7,7,0,89,26,9,10000
0,0,0,2807,80500,930600,3,0,550,210,150,15,58,0,0,40,35,25,25,129001200,-1,-1,-1,-1,-1,0,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,411,1191,55,55,1,10,106,0,0,0,38,20,0,60,30,0,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,1,0,0,10,12,19,0,0,99,0,0,10,66,0,1,0,0,0,40,40,40,35,0,1,1,160,0,0,0,0,0,7,7,0,92,21,9,10000
0,0,0,2807,80501,930600,3,0,550,210,150,47,0,0,0,40,35,25,25,129001200,-1,-1,-1,-1,-1,200,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,411,1191,55,55,1,10,106,0,0,0,38,20,0,60,30,100,-1,-1,0,-1,7,0,3,28,2,0,100,0,1,1,0,0,10,12,19,0,0,99,0,0,10,66,0,1,0,0,0,40,40,40,35,0,1,1,160,0,0,0,0,0,7,7,0,92,21,9,10000
0,0,0,2807,80502,930600,3,0,550,210,150,7,49,0,0,40,35,25,25,129001200,-1,-1,-1,-1,-1,100,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,411,1191,55,55,1,10,106,0,0,0,38,20,0,60,30,5000,-1,-1,0,-1,7,0,3,28,2,0,100,0,1,1,0,0,10,12,19,0,0,99,0,0,10,66,0,1,0,0,0,40,40,40,35,0,1,1,160,0,0,0,0,0,7,7,0,92,21,9,10000
0,0,0,2807,80503,930600,3,0,550,210,150,46,46,0,0,40,35,25,25,129001200,-1,-1,-1,-1,-1,300,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,411,1191,55,55,1,10,106,0,0,0,38,20,0,60,30,300,-1,-1,0,-1,7,0,3,28,2,0,100,0,8,1,0,0,10,12,19,0,0,99,0,0,10,66,0,1,0,0,0,40,40,40,35,0,1,1,160,0,0,0,0,0,7,7,0,92,21,9,10000
0,0,0,2807,80505,930600,3,0,550,210,150,15,58,73,0,40,35,25,25,129001200,-1,-1,-1,-1,-1,400,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,411,1191,55,55,1,10,101,101,0,0,38,20,0,60,30,400,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,3,0,0,10,12,19,0,0,99,0,0,10,66,0,1,0,0,0,40,40,40,35,0,1,1,32,0,0,0,0,0,7,7,0,92,21,9,10000
0,0,0,2807,80506,930600,3,0,550,210,150,15,58,73,0,40,35,25,25,129001200,-1,-1,129000500,-1,-1,500,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,411,1191,55,55,1,10,101,101,0,0,38,20,0,60,30,500,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,3,0,0,10,12,19,0,0,99,0,0,10,66,0,1,0,0,0,40,40,40,35,0,1,1,32,0,0,0,0,0,7,7,0,92,21,9,10000
0,0,0,2807,80507,930600,3,0,550,210,150,15,58,0,0,40,35,25,25,129001200,-1,-1,-1,-1,-1,600,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,4110000,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,411,1191,55,55,1,10,101,0,101,0,38,20,0,60,30,600,-1,-1,0,-1,7,0,3,28,2,0,100,0,0,2,0,0,10,12,19,0,0,99,0,0,10,66,0,1,0,0,0,40,40,40,35,0,1,1,32,0,0,0,0,0,7,7,0,92,21,9,10000
